checkpoint,method,object,seed,final_lift_m,max_lift_m,normalized_lift_score,success,success_step,trajectory_id
best,baseline,jar,1,-5.245208740234375e-06,0.006262719631195068,0.020875732103983562,False,-1,4
best,baseline,jar,1,-0.0007535815238952637,0.0,0.0,False,-1,5
best,baseline,jar,1,-0.000754237174987793,0.0,0.0,False,-1,6
best,baseline,jar,1,-0.0005210638046264648,0.00027561187744140625,0.0009187062581380209,False,-1,7
best,baseline,jar,1,-2.6226043701171875e-06,0.006672799587249756,0.02224266529083252,False,-1,8
best,baseline,jar,1,-0.0007590651512145996,0.0,0.0,False,-1,9
best,baseline,jar,1,-0.0007556676864624023,0.0,0.0,False,-1,10
best,baseline,jar,1,-5.066394805908203e-06,0.00624924898147583,0.02083082993825277,False,-1,11
best,baseline,jar,1,-0.0007560849189758301,0.0,0.0,False,-1,12
best,baseline,jar,1,-2.0265579223632812e-06,0.007641851902008057,0.02547283967336019,False,-1,13
best,baseline,jar,1,-1.0132789611816406e-05,0.006434202194213867,0.02144734064737956,False,-1,14
best,baseline,jar,1,-0.000755608081817627,0.0,0.0,False,-1,15
best,baseline,jar,1,-0.00036644935607910156,0.0011039376258850098,0.003679792086283366,False,-1,16
best,baseline,jar,1,-5.960464477539063e-08,0.006161928176879883,0.02053976058959961,False,-1,17
best,baseline,jar,1,-0.000522315502166748,0.0062811970710754395,0.020937323570251465,False,-1,18
best,baseline,jar,1,2.980232238769531e-07,0.00297701358795166,0.009923378626505535,False,-1,19
best,baseline,jar,2,0.0036574602127075195,0.006387770175933838,0.021292567253112793,False,-1,0
best,baseline,jar,2,-5.960464477539063e-08,0.013174951076507568,0.043916503588358566,False,-1,1
best,baseline,jar,2,0.431157648563385,0.431157648563385,1.0,True,59,2
best,baseline,jar,2,-2.0205974578857422e-05,0.14621585607528687,0.4873861869176229,True,42,3
best,baseline,jar,2,-0.0005227923393249512,0.006876349449157715,0.02292116483052572,False,-1,4
best,baseline,jar,2,0.38869065046310425,0.38869065046310425,1.0,True,65,5
best,baseline,jar,2,0.3831248879432678,0.3831248879432678,1.0,True,57,6
best,baseline,jar,2,-0.0005207061767578125,0.007113158702850342,0.02371052900950114,False,-1,7
best,baseline,jar,2,-2.86102294921875e-06,0.010506033897399902,0.03502011299133301,False,-1,8
best,baseline,jar,2,0.3963715434074402,0.3963715434074402,1.0,True,57,9
best,baseline,jar,2,0.43994277715682983,0.43994277715682983,1.0,True,49,10
best,baseline,jar,2,0.06948578357696533,0.06948578357696533,0.23161927858988446,False,-1,11
best,baseline,jar,2,0.38076967000961304,0.38076967000961304,1.0,True,57,12
best,baseline,jar,2,4.392862319946289e-05,0.006688952445983887,0.022296508153279625,False,-1,13
best,baseline,jar,2,-6.973743438720703e-06,0.011171817779541016,0.037239392598470054,False,-1,14
best,baseline,jar,2,0.3997538089752197,0.3997538089752197,1.0,True,62,15
best,baseline,jar,2,-0.0005217194557189941,0.20153015851974487,0.6717671950658163,True,45,16
best,baseline,jar,2,-1.7285346984863281e-06,0.012055158615112305,0.04018386205037435,False,-1,17
best,baseline,jar,2,-0.0005208849906921387,0.0076215267181396484,0.025405089060465496,False,-1,18
best,baseline,jar,2,-1.4901161193847656e-06,0.011482179164886475,0.03827393054962158,False,-1,19
epoch_001,baseline,jar,0,1.5497207641601562e-06,1.1563301086425781e-05,3.854433695475261e-05,False,-1,0
epoch_001,baseline,jar,0,-3.5762786865234375e-06,1.1563301086425781e-05,3.854433695475261e-05,False,-1,1
epoch_001,baseline,jar,0,-0.000754237174987793,0.0,0.0,False,-1,2
epoch_001,baseline,jar,0,-0.0007561445236206055,0.0,0.0,False,-1,3
epoch_001,baseline,jar,0,-0.0007562637329101562,0.0,0.0,False,-1,4
epoch_001,baseline,jar,0,-0.0007535815238952637,0.0,0.0,False,-1,5
